image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/r/critical-mass-reg-amgen_ftk3r3obhje8fv8o.jpg,Critical Mass Regular Seeds - 10,regular cannabis seeds,35.20
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,New Caledonia 2 Regular Seeds ,regular cannabis seeds,35.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/h/shining-silver-haze-reg_vv3twcd9ncnpjknr.jpg,Shining Silver Haze Regular Seeds - 10,regular cannabis seeds,110.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/r/critical-regular_dlngulcbxskj5eso.jpg,Critical Regular Seeds - 10,regular cannabis seeds,110.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/w/h/white-widow-regular_0socyn9uwle32moa.jpg,White Widow Regular Seeds - 10,regular cannabis seeds,38.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/m/amnesia-haze-regular_ljnlt7zefhffv3hn.jpg,Amnesia Haze Regular Seeds - 10,regular cannabis seeds,38.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/e/persian-prince_7kg6hwugdcr0mzny.jpg,Persian Prince Regular Seeds,regular cannabis seeds,291.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/l/aladdins-skunk_2d3laqlzqoqqv02r.jpg,Aladdin's Skunk Regular Seeds ,regular cannabis seeds,291.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/a/balkh-hashplant_fhkhlew3qy9yvqxv.jpg,Balkh Hashplant Regular Seeds - 12,regular cannabis seeds,165.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/h/sheberghan-hashplant_tids9y0vngasremv.jpg,Sheberghan Hashplant Regular Seeds - 12,regular cannabis seeds,165.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/a/maroc-beldia_v5mbnsqghbth3eh2.jpg,Moroccan Beldia Regular Seeds - 12,regular cannabis seeds,132.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/n/e/new-caledonia-2_zdttay776q6n6oyi.jpg,New Caledonia Regular Seeds,regular cannabis seeds,132.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/a/main-event-3_wtxofxdydrrhmzjq.jpg,Main Event Regular Seeds - 6,regular cannabis seeds,66.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/h/shangrila_l3dbu7c6hit21leu.png,Shangri-La Regular Seeds - 6,regular cannabis seeds,66.00
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,9 Alarm Regular Seeds - 6,regular cannabis seeds,77.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/e/hell-on-wheels_1_4j8m2mwpxsvvyi3h.jpg,Hell on Wheels Regular Seeds - 6,regular cannabis seeds,77.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/o/golden-apple-haze_obwfhry4prvuohqo.png,Golden Apple Haze Regular Seeds,regular cannabis seeds,165.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/k/a/karels-herer-haze_luyh4bwe2g4pculx.png,Karel's Herer Haze Regular Seeds,regular cannabis seeds,165.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/k/a/karels-dank_1_k1emygila7c1rjlb.png,Karel's Dank Regular Seeds,regular cannabis seeds,145.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/u/super-silver-haze_2_1_wvs2dmh7maec9hv8.jpg,Super Silver Haze Regular Seeds - 10,regular cannabis seeds,145.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/o/r/original-glue_2_fohzqef778ftqzjv.jpg,Original Glue Regular Seeds - 10,regular cannabis seeds,145.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/r/pre-99_big_bud_1_jljyilb1zpnlnd6g.jpg,Big Bud Regular Seeds - 10,regular cannabis seeds,145.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/k/o/kosher-haze_yfyi6laun9wojex6.png,Kosher Haze Regular Seeds,regular cannabis seeds,145.20
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Widow AC (WACO) Regular Seeds - 18,regular cannabis seeds,145.20
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Holy Smoke Regular Seeds - 18 ,regular cannabis seeds,145.20
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Holy Grail Regular Seeds - 18,regular cannabis seeds,145.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/r/grail-widow-65-days-flowering_dpdpsgequigagmdm.jpg,Grail Widow (GROWL) Regular Seeds - 18,regular cannabis seeds,145.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/k/a/kali-bubba_lwpdepzqfj90cnd7.jpg,Kali Bubba Regular Seeds - 11,regular cannabis seeds,145.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/r/creeper_1_xl8nwcffoygfolsy.png,Creeper Regular Seeds,regular cannabis seeds,145.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/r/creamy-kees-2_b013o0f80hqpdcrg.png,Creamy Kees Regular Seeds,regular cannabis seeds,145.20
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/f/r/frosty_friday_r5klraugkews0i64.png,Frosty Friday Regular Seeds ,regular cannabis seeds,66.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/r/prima_holandica_rsno3xsyirckl3dz.png,Prima Holandica Regular Seeds ,regular cannabis seeds,66.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/k/a/karels_haze_1_tklm8advgbyur8cj.png,Karel's Haze Regular Seeds ,regular cannabis seeds,88.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/k/e/keesoldschoolhaze_huuw7pf1glkwygfj.png,Kees' Old School Haze Regular Seeds ,regular cannabis seeds,88.00
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Triple Goddess Regular Seeds - 11,regular cannabis seeds,49.50
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Sundance Regular Seeds - 11,regular cannabis seeds,49.50
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Mindfulness Regular Seeds - 11,regular cannabis seeds,38.50
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Kashmir 22 x 88G13/HP (Deep Line Alchemy 4) Regular Seeds - 11,regular cannabis seeds,38.50
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Higher Primate Regular Seeds - 11,regular cannabis seeds,66.00
https://www.seedsman.com/media/catalog/product/placeholder/default/IMAGE_COMING_SOON_1.png,Heavenly Hashplant Regular Seeds - 11,regular cannabis seeds,66.00
