image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/r/granita.jpg,Granita Feminised Seeds - 6,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/i/midnight-sunset.jpg,Midnight Sunset Feminised Seeds - 6,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/u/puff-mints.jpg,Puff Mints Feminised Seeds - 6,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/r/e/red-red-wine.jpg,Red Red Wine Feminised Seeds - 6,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/r/o/rotten-apple.jpg,Rotten Apple Feminised Seeds - 6,feminised cannabis seeds,72.60
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/l/glowstarz.jpg,Glowstarz Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/w/h/white-noise.jpg,White Noise Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/u/sunset-paradise.jpg,Sunset Paradise Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/e/seriotica-fem.jpg,Seriotica Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/e/seriosa-fem.jpg,Seriosa Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/k/ak-420-fem.png,AK-420 Feminised Seeds,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/b/l/blueberry-fem_3.jpg,Blueberry Feminised Seeds - 5,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/g/gg-48-fem.jpg,GG-48 Feminised Seeds - 5,feminised cannabis seeds,36.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/h/i/hindu-kush-fem.jpg,Hindu Kush Feminised Seeds - 5,feminised cannabis seeds,9.90
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/o/r/orange-bud-fem.jpg,Orange Bud Feminised Seeds - 5,feminised cannabis seeds,9.90
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/a/p/apple-blossom-reg_1.jpg,Apple Blossom Feminised Seeds ,feminised cannabis seeds,36.30
