image,description,category,price
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/0/0/00-white-widow-cbd-fem_1_ienuebwqoekynmfc.jpg,White Widow CBD Feminised Seeds,Low THC Seeds,33.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/h/chocolate-skunk-cbd_1_4kn9jnrcoj15tj9i.jpg,Chocolate Skunk CBD Feminised Seeds,Low THC Seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/j/a/jamaican-dream-cbd_7ibfzijlsqxiodne.jpg,Jamaican Dream CBD Feminised Seeds,Low THC Seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/u/pure-cbd-punch_dyqcygeq0ztsocjd.jpg,Pure CBD Punch Feminised Seeds ,Low THC Seeds,33.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/q/u/quick-dinamed-cbd_o3gvqcewfizzsi2a.jpg,Quick Dinamed CBD Feminised Seeds ,Low THC Seeds,33.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/d/r/dr-greenman-cbd_mgxhoi6i74eddosj.png,Dr. Greenman Pure CBD Feminised Seeds ,Low THC Seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/i/sir-jack-pure-cbd-auto_kmvlglnfmuksysvn.png,Sir Jack Pure CBD Auto Feminised Seeds ,Low THC Seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/s/t/strain_images_for_website14.jpg,Seedsman CBG #1 Feminised Seeds,Low THC Seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/e/peyote_wi-fi_cbd_2.1.jpg,Peyote Wi-Fi CBD 2:1 Feminised Seeds ,Low THC Seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/p/u/purplematic-cbd_gbysz1whspklnacg.jpg,Purplematic CBD Auto Feminised Seeds ,Low THC Seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/t/a/tatanka-cbd_cdvliuvsh93bwzpg.jpg,Tatanka Pure CBD Feminised Seeds ,Low THC Seeds,22.00
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/j/o/joannes-cbd_ae01imxjtstjzkqe.jpg,Joanne's CBD Feminised Seeds ,Low THC Seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/n/e/nepal-annapurna_zxoiiky9btbvmima.jpg,Nepal Annapurna Regular Seeds ,Low THC Seeds,27.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/o/morocco-beldia-kif_1_ndqg7feza6r26nny.jpg,Moroccan Beldia Kif Regular Seeds ,Low THC Seeds,5.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/o/morocco-beldia-kif_enmixwds1pp7l1kg.jpg,Moroccan Beldia Kif Feminised Seeds ,Low THC Seeds,5.50
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-_1_j5fnxxdjkkq5ar8k.jpg,CBD #1 Feminised Seeds ,Low THC Seeds,27.45
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/r/e/red-pure-cbd-auto_2vql79zxjbp2n2xz.jpg,Red Pure CBD Auto Feminised Seeds ,Low THC Seeds,27.45
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-auto-blackberry-kush_qfprehumygqdrvrl.jpg,Blackberry Kush CBD Auto Feminised Seeds ,Low THC Seeds,29.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/a/cannabis-light-auto-feminized_p18vt8rupr8ibckk.jpg,Cannabis Light CBD Auto Feminised Seeds,Low THC Seeds,29.70
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/a/cannabis-light-feminized_s4htz13fltsccuqs.jpg,Cannabis Light CBD Feminised Seeds,Low THC Seeds,41.25
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/c/b/cbd-20-1-fb_yjygf1qajyq8vut4.jpg,CBD 20:1 Auto Feminised Seeds,Low THC Seeds,41.25
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/m/e/mega-cbd-bud_dt4c0azhlmzlerkh.png,Mega CBD Feminised Seeds,Low THC Seeds,25.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/g/o/gorilla-cbd_ktklzgu6aa4v9p9b.jpg,Gorilla CBD Feminised Seeds ,Low THC Seeds,25.30
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/d/i/dinamed-kush-cbd-auto_uoersak65mxbazpc.jpg,Dinamed Kush CBD Auto Feminised Seeds ,Low THC Seeds,23.10
https://www.seedsman.com/media/catalog/product/cache/a195cd3006b0e987d70159e36cf9a304/e/d/eden-cbd_hkyoja4fwtjrtcib.jpg,Eden CBD Feminised Seeds,Low THC Seeds,23.10
